codi_indicador,any,codi_municipi,valor_final
15.1.2,2022,08237,"2,716665126"
15.1.2,2022,08238,0
15.1.2,2022,08239,0
15.1.2,2022,08240,0
15.1.2,2022,08241,"1,554847611"
15.1.2,2022,08242,"70,35229428"
15.1.2,2022,08243,"6,795910275"
15.1.2,2022,08244,"29,43290887"
15.1.2,2022,08245,"28,31890475"
15.1.2,2022,08246,0
15.1.2,2022,08247,0
15.1.2,2022,08248,0
15.1.2,2022,08249,0
15.1.2,2022,08250,0
15.1.2,2022,08251,"48,72920991"
15.1.2,2022,08252,0
15.1.2,2022,08253,"7,969166072"
15.1.2,2022,08254,0
15.1.2,2022,08255,0
15.1.2,2022,08256,"41,57883608"
15.1.2,2022,08257,0
15.1.2,2022,08258,0
15.1.2,2022,08259,0
15.1.2,2022,08260,"7,73661704"
15.1.2,2022,08261,0
15.1.2,2022,08262,"13,23533015"
15.1.2,2022,08263,"16,8627273"
15.1.2,2022,08264,0
15.1.2,2022,08265,0
15.1.2,2022,08266,"46,78982486"
15.1.2,2022,08267,0
15.1.2,2022,08268,0
15.1.2,2022,08269,"20,44276548"
15.1.2,2022,08270,"63,56007291"
15.1.2,2022,08271,"13,75724422"
15.1.2,2022,08272,"1,94822158"
15.1.2,2022,08273,0
15.1.2,2022,08274,0
15.1.2,2022,08275,"70,84045286"
15.1.2,2022,08276,"89,84431469"
15.1.2,2022,08277,"20,24496153"
15.1.2,2022,08278,0
15.1.2,2022,08279,"11,0532545"
15.1.2,2022,08280,0
15.1.2,2022,08281,"30,47131897"
15.1.2,2022,08282,"65,80814941"
15.1.2,2022,08283,0
15.1.2,2022,08284,"40,56242187"
15.1.2,2022,08285,0
15.1.2,2022,08286,0
15.1.2,2022,08287,0
15.1.2,2022,08288,0
15.1.2,2022,08289,0
15.1.2,2022,08290,0
15.1.2,2022,08291,"26,0446123"
15.1.2,2022,08292,0
15.1.2,2022,08293,"8,753939222"
15.1.2,2022,08294,"44,89026092"
15.1.2,2022,08295,0
15.1.2,2022,08296,"22,45686825"
15.1.2,2022,08297,0
15.1.2,2022,08298,0
15.1.2,2022,08299,0
15.1.2,2022,08300,0
15.1.2,2022,08301,"45,90715554"
15.1.2,2022,08302,0
15.1.2,2022,08303,"98,72322777"
15.1.2,2022,08304,0
15.1.2,2022,08305,0
15.1.2,2022,08306,"59,03549262"
15.1.2,2022,08307,"17,66964699"
15.1.2,2022,08308,0
15.1.2,2022,08901,0
15.1.2,2022,08902,"26,96663335"
15.1.2,2022,08903,0
15.1.2,2022,08904,0
15.1.2,2022,08905,0
15.1.2,2023,08001,0
15.1.2,2023,08002,0
15.1.2,2023,08003,"23,60975691"
15.1.2,2023,08004,0
15.1.2,2023,08005,0
15.1.2,2023,08006,0
15.1.2,2023,08007,"18,49873009"
15.1.2,2023,08008,0
15.1.2,2023,08009,"31,3909939"
15.1.2,2023,08010,0
15.1.2,2023,08011,0
15.1.2,2023,08012,0
15.1.2,2023,08013,"13,48837631"
15.1.2,2023,08014,"68,45416204"
15.1.2,2023,08015,"34,87196713"
15.1.2,2023,08016,"83,27341122"
15.1.2,2023,08017,0
15.1.2,2023,08018,0
15.1.2,2023,08019,"16,55001841"
15.1.2,2023,08020,"58,33565509"
15.1.2,2023,08021,0
15.1.2,2023,08022,0
15.1.2,2023,08023,0
15.1.2,2023,08024,0
15.1.2,2023,08025,"54,33670551"
15.1.2,2023,08026,"84,96434061"
15.1.2,2023,08027,0
15.1.2,2023,08028,0
15.1.2,2023,08029,"19,92303994"
15.1.2,2023,08030,"21,79040163"
15.1.2,2023,08031,0
15.1.2,2023,08032,0
15.1.2,2023,08033,0
15.1.2,2023,08034,0
15.1.2,2023,08035,0
15.1.2,2023,08036,0
15.1.2,2023,08037,0
15.1.2,2023,08038,0
15.1.2,2023,08039,"27,74067229"
15.1.2,2023,08040,0
15.1.2,2023,08041,"1,118154233"
15.1.2,2023,08042,"61,43052897"
15.1.2,2023,08043,"22,87300111"
15.1.2,2023,08044,0
15.1.2,2023,08045,0
15.1.2,2023,08046,0
15.1.2,2023,08047,0
15.1.2,2023,08048,0
15.1.2,2023,08049,0
15.1.2,2023,08050,0
15.1.2,2023,08051,"28,59085332"
15.1.2,2023,08052,"69,23561029"
15.1.2,2023,08053,"39,80633594"
15.1.2,2023,08054,0
15.1.2,2023,08055,0
15.1.2,2023,08056,"15,20952041"
15.1.2,2023,08057,0
15.1.2,2023,08058,"47,7896462"
15.1.2,2023,08059,0
15.1.2,2023,08060,0
15.1.2,2023,08061,0
15.1.2,2023,08062,0
15.1.2,2023,08063,0
15.1.2,2023,08064,0
15.1.2,2023,08065,0
15.1.2,2023,08066,0
15.1.2,2023,08067,0
15.1.2,2023,08068,0
15.1.2,2023,08069,0
15.1.2,2023,08070,"74,62518772"
15.1.2,2023,08071,0
15.1.2,2023,08072,0
15.1.2,2023,08073,"5,972619997"
15.1.2,2023,08074,"0,9172352058"
15.1.2,2023,08075,"45,13102442"
15.1.2,2023,08076,0
15.1.2,2023,08077,"15,0021082"
15.1.2,2023,08078,0
15.1.2,2023,08079,0
15.1.2,2023,08080,0
15.1.2,2023,08081,"88,69063181"
15.1.2,2023,08082,"44,99642513"
15.1.2,2023,08083,"35,69588762"
15.1.2,2023,08084,0
15.1.2,2023,08085,0
15.1.2,2023,08086,"4,683369214"
15.1.2,2023,08087,0
15.1.2,2023,08088,"19,92833476"
15.1.2,2023,08089,"49,10781183"
15.1.2,2023,08090,0
15.1.2,2023,08091,0
15.1.2,2023,08092,0
15.1.2,2023,08093,"99,99999999"
15.1.2,2023,08094,0
15.1.2,2023,08095,"16,8221675"
15.1.2,2023,08096,"4,480348175"
15.1.2,2023,08097,"36,30722143"
15.1.2,2023,08098,0
15.1.2,2023,08099,"61,82862839"
15.1.2,2023,08100,0
15.1.2,2023,08101,0
15.1.2,2023,08102,0
15.1.2,2023,08103,0
15.1.2,2023,08104,0
15.1.2,2023,08105,0
15.1.2,2023,08106,"15,54682048"
15.1.2,2023,08107,0
15.1.2,2023,08108,"3,445171804"
15.1.2,2023,08109,0
15.1.2,2023,08110,0
15.1.2,2023,08111,0
15.1.2,2023,08112,0
15.1.2,2023,08113,0
15.1.2,2023,08114,0
15.1.2,2023,08115,"2,951733363"
15.1.2,2023,08116,0
15.1.2,2023,08117,0
15.1.2,2023,08118,0
15.1.2,2023,08119,0
15.1.2,2023,08120,"57,26130493"
15.1.2,2023,08121,"19,40363121"
15.1.2,2023,08122,0
15.1.2,2023,08123,"74,68321207"
15.1.2,2023,08124,"42,01530025"
15.1.2,2023,08125,"43,71889401"
15.1.2,2023,08126,0
15.1.2,2023,08127,"95,52246444"
15.1.2,2023,08128,"14,87506449"
15.1.2,2023,08129,0
15.1.2,2023,08130,0
15.1.2,2023,08131,"82,35916021"
15.1.2,2023,08132,0
15.1.2,2023,08133,0
15.1.2,2023,08134,"37,30187526"
15.1.2,2023,08135,"6,805919126"
15.1.2,2023,08136,"2,302848752"
15.1.2,2023,08137,100
15.1.2,2023,08138,0
15.1.2,2023,08139,"90,13480256"
15.1.2,2023,08140,0
15.1.2,2023,08141,0
15.1.2,2023,08142,0
15.1.2,2023,08143,0
15.1.2,2023,08144,0
15.1.2,2023,08145,"11,47641246"
15.1.2,2023,08146,"23,17538008"
15.1.2,2023,08147,0
15.1.2,2023,08148,"56,69495369"
15.1.2,2023,08149,0
15.1.2,2023,08150,0
15.1.2,2023,08151,0
15.1.2,2023,08152,0
15.1.2,2023,08153,"45,6336477"
15.1.2,2023,08154,0
15.1.2,2023,08155,"5,437771687"
15.1.2,2023,08156,"0,7932415079"
15.1.2,2023,08157,"5,451288887"
15.1.2,2023,08158,"62,72605497"
15.1.2,2023,08159,"7,801290269"
15.1.2,2023,08160,0
15.1.2,2023,08161,0
15.1.2,2023,08162,"0,4925800949"
15.1.2,2023,08163,"7,215682402"
15.1.2,2023,08164,0
15.1.2,2023,08165,0
15.1.2,2023,08166,0
15.1.2,2023,08167,0
15.1.2,2023,08168,0
15.1.2,2023,08169,"22,1055724"
15.1.2,2023,08170,0
15.1.2,2023,08171,0
15.1.2,2023,08172,0
15.1.2,2023,08174,0
15.1.2,2023,08175,0
15.1.2,2023,08176,0
15.1.2,2023,08177,0
15.1.2,2023,08178,0
15.1.2,2023,08179,"37,59842068"
15.1.2,2023,08180,0
15.1.2,2023,08181,"19,64620031"
15.1.2,2023,08182,"36,49848306"
15.1.2,2023,08183,0
15.1.2,2023,08184,0
15.1.2,2023,08185,0
15.1.2,2023,08187,0
15.1.2,2023,08188,0
15.1.2,2023,08189,0
15.1.2,2023,08190,"47,91578441"
15.1.2,2023,08191,0
15.1.2,2023,08192,0
15.1.2,2023,08193,"46,51550107"
15.1.2,2023,08194,0
15.1.2,2023,08195,0
15.1.2,2023,08196,0
15.1.2,2023,08197,0
15.1.2,2023,08198,0
15.1.2,2023,08199,"1,151880872"
15.1.2,2023,08200,"39,93488622"
15.1.2,2023,08201,0
15.1.2,2023,08202,"65,10022975"
15.1.2,2023,08203,"11,42143812"
15.1.2,2023,08204,0
15.1.2,2023,08205,"41,46004429"
15.1.2,2023,08206,0
15.1.2,2023,08207,"31,22216544"
15.1.2,2023,08208,0
15.1.2,2023,08209,"0,3315898691"
15.1.2,2023,08210,0
15.1.2,2023,08211,"67,26207772"
15.1.2,2023,08212,0
15.1.2,2023,08213,0
15.1.2,2023,08214,"50,75336572"
15.1.2,2023,08215,0
15.1.2,2023,08216,0
15.1.2,2023,08217,"35,29345498"
15.1.2,2023,08218,0
15.1.2,2023,08219,0
15.1.2,2023,08220,"50,54981808"
15.1.2,2023,08221,"56,82930663"
15.1.2,2023,08222,0
15.1.2,2023,08223,"38,74702382"
15.1.2,2023,08224,0
15.1.2,2023,08225,0
15.1.2,2023,08226,0
15.1.2,2023,08227,0
15.1.2,2023,08228,0
15.1.2,2023,08229,0
15.1.2,2023,08230,"38,65096516"
15.1.2,2023,08231,"38,72583239"
15.1.2,2023,08232,0
15.1.2,2023,08233,0
15.1.2,2023,08234,"50,75074748"
15.1.2,2023,08235,0
15.1.2,2023,08236,0
15.1.2,2023,08237,"2,716665126"
15.1.2,2023,08238,0
15.1.2,2023,08239,0
15.1.2,2023,08240,0
15.1.2,2023,08241,"1,554847611"
15.1.2,2023,08242,"70,35229428"
15.1.2,2023,08243,"6,795910275"
15.1.2,2023,08244,"29,43290887"
15.1.2,2023,08245,"28,31890475"
15.1.2,2023,08246,0
15.1.2,2023,08247,0
15.1.2,2023,08248,0
15.1.2,2023,08249,0
15.1.2,2023,08250,0
15.1.2,2023,08251,"48,72920991"
15.1.2,2023,08252,0
15.1.2,2023,08253,"7,969166072"
15.1.2,2023,08254,0
15.1.2,2023,08255,0
15.1.2,2023,08256,"41,57883608"
15.1.2,2023,08257,0
15.1.2,2023,08258,0
15.1.2,2023,08259,0
15.1.2,2023,08260,"7,73661704"
15.1.2,2023,08261,0
15.1.2,2023,08262,"13,23533015"
15.1.2,2023,08263,"16,8627273"
15.1.2,2023,08264,0
15.1.2,2023,08265,0
15.1.2,2023,08266,"46,78982486"
15.1.2,2023,08267,0
15.1.2,2023,08268,0
15.1.2,2023,08269,"20,44276548"
15.1.2,2023,08270,"63,56007291"
15.1.2,2023,08271,"13,75724422"
15.1.2,2023,08272,"1,94822158"
15.1.2,2023,08273,0
15.1.2,2023,08274,0
15.1.2,2023,08275,"70,84045286"
15.1.2,2023,08276,"89,84431469"
15.1.2,2023,08277,"20,24496153"
15.1.2,2023,08278,0
15.1.2,2023,08279,"11,0532545"
15.1.2,2023,08280,0
15.1.2,2023,08281,"30,47131897"
15.1.2,2023,08282,"65,80814941"
15.1.2,2023,08283,0
15.1.2,2023,08284,"40,56242187"
15.1.2,2023,08285,0
15.1.2,2023,08286,0
15.1.2,2023,08287,0
15.1.2,2023,08288,0
15.1.2,2023,08289,0
15.1.2,2023,08290,0
15.1.2,2023,08291,"26,0446123"
15.1.2,2023,08292,0
15.1.2,2023,08293,"8,753939222"
15.1.2,2023,08294,"44,89026092"
15.1.2,2023,08295,0
15.1.2,2023,08296,"22,45686825"
15.1.2,2023,08297,0
15.1.2,2023,08298,0
15.1.2,2023,08299,0
15.1.2,2023,08300,0
15.1.2,2023,08301,"45,90715554"
15.1.2,2023,08302,0
15.1.2,2023,08303,"98,72322777"
15.1.2,2023,08304,0
15.1.2,2023,08305,0
15.1.2,2023,08306,"59,03549262"
15.1.2,2023,08307,"17,66964699"
15.1.2,2023,08308,0
15.1.2,2023,08901,0
15.1.2,2023,08902,"26,96663335"
15.1.2,2023,08903,0
15.1.2,2023,08904,0
15.1.2,2023,08905,0
